date,customer_id,category,sub_category,price
2019-11-20,69,Accessories,Locks,24.4
2020-04-07,69,Accessories,Locks,36.3
2020-08-24,69,Bikes,Mountain Bikes,1102.5
2021-01-10,69,Accessories,Pumps,46.5
2021-05-29,69,Riders gears,Jackets,157.5
2022-11-01,69,Bikes,eBikes,1275.5
2022-03-03,69,Accessories,Pumps,39.3
2022-07-20,69,Accessories,Locks,49.8
2022-12-06,69,Accessories,Locks,37.5
2021-01-11,70,Accessories,Locks,31.0
2021-05-25,70,Accessories,Locks,48.3
2021-10-06,70,Accessories,Pumps,35.9
2022-02-17,70,Riders gears,Gloves,20.4
2022-07-01,70,Accessories,Locks,47.1
2022-11-12,70,Accessories,Locks,43.4
2021-03-19,71,Riders gears,Jackets,94.5
2021-08-09,71,Accessories,Pumps,39.6
2021-12-30,71,Riders gears,Jackets,94.5
2022-05-22,71,Riders gears,Gloves,43.5
2022-10-12,71,Accessories,GPS,179.1
2018-12-16,72,Riders gears,Jackets,56.5
2019-04-20,72,Riders gears,Jackets,53.6
2019-08-23,72,Accessories,Locks,36.6
2019-12-26,72,Accessories,Locks,26.6
2020-04-29,72,Accessories,Pumps,37.5
2020-09-01,72,Accessories,Pumps,35.8
2021-01-04,72,Bikes,Mountain Bikes,1054.5
2021-05-09,72,Accessories,Locks,44.9
2021-09-11,72,Accessories,Locks,47.6
2022-01-14,72,Accessories,GPS,180.1
2022-05-19,72,Accessories,Pumps,42.5
2022-09-21,72,Accessories,GPS,148.6
2023-01-24,72,Accessories,GPS,146.1
2020-01-23,73,Accessories,Locks,46.6
2020-04-03,73,Accessories,GPS,169.7
2020-06-13,73,Riders gears,Gloves,23.8
2020-08-23,73,Accessories,GPS,146.0
2020-11-02,73,Accessories,Locks,40.1
2021-01-12,73,Riders gears,Shoes,47.6
2021-03-24,73,Bikes,Mountain Bikes,824.9
2021-06-03,73,Accessories,Locks,33.5
2021-08-13,73,Accessories,GPS,127.9
2021-10-23,73,Accessories,Locks,32.6
2022-01-02,73,Accessories,Pumps,30.1
2022-03-14,73,Riders gears,Jackets,76.0
2022-05-24,73,Accessories,Locks,24.2
2022-08-03,73,Riders gears,Jackets,80.4
2022-10-13,73,Riders gears,Helmets,149.4
2022-12-23,73,Bikes,Roads,4058.7
2020-07-27,74,Accessories,Pumps,44.5
2020-11-02,74,Bikes,Mountain Bikes,874.3
2021-02-08,74,Riders gears,Helmets,109.2
2021-05-17,74,Riders gears,Helmets,150.1
2021-08-23,74,Riders gears,Jackets,53.9
2021-11-29,74,Riders gears,Gloves,23.4
2022-03-07,74,Accessories,Locks,40.2
2022-06-13,74,Riders gears,Helmets,134.4
2022-09-19,74,Riders gears,Shoes,40.4
2022-12-26,74,Riders gears,Gloves,23.3
2018-08-10,75,Riders gears,Gloves,33.2
2018-12-17,75,Accessories,Pumps,36.0
2019-04-25,75,Riders gears,Helmets,154.3
2019-09-01,75,Riders gears,Helmets,143.1
2020-01-08,75,Accessories,GPS,140.4
2020-05-16,75,Accessories,GPS,114.1
2020-09-22,75,Riders gears,Jackets,84.2
2021-01-29,75,Accessories,Pumps,32.3
2021-06-07,75,Riders gears,Shoes,95.9
2021-10-14,75,Riders gears,Gloves,26.2
2022-02-20,75,Riders gears,Shoes,45.5
2022-06-29,75,Accessories,GPS,101.8
2022-11-05,75,Riders gears,Gloves,23.4
2019-09-27,76,Riders gears,Helmets,171.1
2020-02-03,76,Bikes,Mountain Bikes,661.5
2020-06-11,76,Accessories,Locks,38.6
2020-10-18,76,Bikes,Roads,4310.8
2021-02-24,76,Accessories,Locks,53.3
2021-07-03,76,Accessories,Pumps,34.4
2021-11-09,76,Accessories,GPS,143.9
2022-03-18,76,Riders gears,Gloves,22.3
2022-07-25,76,Accessories,Locks,39.6
2022-12-01,76,Accessories,Locks,46.2
2019-11-13,77,Riders gears,Helmets,136.6
2020-04-16,77,Bikes,Roads,4332.4
2020-09-18,77,Accessories,Locks,27.2
2021-02-20,77,Accessories,Locks,27.3
2021-07-25,77,Riders gears,Helmets,127.2
2021-12-27,77,Bikes,Roads,4827.7
2022-08-08,77,Bikes,eBikes,737.4
2022-11-02,77,Riders gears,Jackets,158.0
2020-10-04,78,Riders gears,Shoes,76.9
2021-02-24,78,Accessories,Locks,43.0
2021-07-17,78,Riders gears,Jackets,116.5
2021-12-07,78,Riders gears,Jackets,79.0
2022-04-29,78,Riders gears,Jackets,149.8
2022-09-19,78,Riders gears,Shoes,55.0
2022-08-08,78,Bikes,eBikes,4898.4
2019-03-17,79,Riders gears,Helmets,129.1
2019-07-25,79,Riders gears,Helmets,110.9
2019-12-02,79,Accessories,Locks,46.4
2020-04-10,79,Riders gears,Gloves,12.9
2020-08-18,79,Riders gears,Shoes,75.2
2020-12-26,79,Bikes,Roads,4176.4
2021-05-05,79,Riders gears,Jackets,134.9
2021-09-12,79,Bikes,Mountain Bikes,597.4
2022-01-20,79,Accessories,Locks,24.0
2022-05-30,79,Riders gears,Jackets,105.1
2022-10-07,79,Accessories,Locks,49.5
2023-02-14,79,Riders gears,Gloves,27.2
2018-11-06,80,Accessories,GPS,117.1
2019-04-07,80,Riders gears,Shoes,69.4
2019-09-06,80,Accessories,Locks,28.0
2020-02-05,80,Accessories,Pumps,46.2
2020-07-06,80,Accessories,Pumps,39.0
2020-12-05,80,Accessories,GPS,144.6
2021-05-06,80,Accessories,Pumps,39.7
2021-10-05,80,Accessories,Pumps,35.8
2022-03-06,80,Accessories,Locks,33.4
2022-08-05,80,Riders gears,Helmets,142.7
2023-01-04,80,Accessories,GPS,133.1
2019-03-23,81,Accessories,GPS,118.7
2019-08-06,81,Riders gears,Gloves,13.0
2019-12-20,81,Riders gears,Shoes,60.8
2020-05-04,81,Accessories,Locks,41.4
2020-09-17,81,Riders gears,Jackets,126.1
2021-01-31,81,Accessories,Locks,39.4
2021-06-16,81,Accessories,Locks,36.6
2021-10-30,81,Riders gears,Helmets,120.2
2022-03-15,81,Accessories,Pumps,45.6
2022-07-29,81,Riders gears,Jackets,116.1
2022-12-12,81,Accessories,Locks,41.9
2021-02-27,82,Bikes,Roads,3568.7
2021-06-29,82,Riders gears,Gloves,30.3
2021-10-29,82,Accessories,Locks,52.0
2022-02-28,82,Accessories,Pumps,39.4
2022-06-30,82,Accessories,GPS,106.9
2022-10-30,82,Accessories,GPS,83.5
2020-08-04,83,Accessories,GPS,145.1
2020-11-21,83,Accessories,Locks,49.6
2021-03-10,83,Riders gears,Helmets,137.1
2021-06-27,83,Riders gears,Gloves,22.3
2022-09-03,83,Bikes,eBikes,2591.7
2022-01-31,83,Accessories,Locks,38.0
2022-05-20,83,Riders gears,Gloves,21.6
2022-09-06,83,Riders gears,Jackets,143.8
2022-12-24,83,Riders gears,Jackets,60.5
2020-09-08,84,Accessories,Pumps,37.8
2020-11-29,84,Accessories,Pumps,45.9
2021-02-19,84,Accessories,Locks,41.9
2021-05-12,84,Accessories,Locks,41.1
2021-08-02,84,Riders gears,Shoes,75.8
2021-10-23,84,Riders gears,Jackets,108.0
2022-01-13,84,Accessories,Locks,40.0
2022-04-05,84,Bikes,Roads,2673.1
2022-06-26,84,Riders gears,Helmets,56.6
2022-09-16,84,Accessories,GPS,85.7
2022-12-07,84,Accessories,Locks,41.6
2020-10-03,85,Accessories,Pumps,43.3
2021-02-14,85,Accessories,Locks,50.0
2021-06-28,85,Accessories,GPS,144.5
2021-11-09,85,Riders gears,Jackets,57.9
2022-03-23,85,Bikes,Roads,3554.3
2022-08-04,85,Bikes,Roads,4988.4
2022-12-16,85,Riders gears,Helmets,52.6
2020-05-13,86,Accessories,Locks,38.1
2020-10-22,86,Accessories,GPS,139.0
2021-04-02,86,Accessories,Locks,40.0
2021-09-11,86,Riders gears,Jackets,113.9
2022-02-20,86,Riders gears,Jackets,24.1
2022-08-01,86,Accessories,GPS,115.3
2023-01-10,86,Riders gears,Helmets,132.7
2021-09-07,87,Bikes,Mountain Bikes,840.1
2021-12-20,87,Riders gears,Jackets,59.3
2022-04-03,87,Bikes,Roads,3836.3
2022-07-16,87,Riders gears,Jackets,102.6
2022-10-28,87,Riders gears,Helmets,151.3
2023-02-09,87,Riders gears,Gloves,27.8
2021-11-01,88,Riders gears,Helmets,157.6
2022-04-15,88,Riders gears,Shoes,71.8
2022-09-27,88,Bikes,Mountain Bikes,970.3
2021-03-12,89,Accessories,Pumps,41.5
2021-07-23,89,Accessories,GPS,120.5
2021-12-03,89,Bikes,Roads,1975.4
2022-04-15,89,Riders gears,Helmets,148.2
2022-08-26,89,Accessories,Pumps,37.4
2023-01-06,89,Accessories,GPS,124.3
2020-07-11,90,Riders gears,Helmets,79.5
2020-12-27,90,Riders gears,Jackets,46.1
2021-06-14,90,Riders gears,Jackets,107.9
2021-11-30,90,Accessories,Locks,69.5
2022-05-18,90,Riders gears,Jackets,11.7
2022-11-03,90,Accessories,Locks,36.7
2020-04-06,91,Accessories,Locks,37.0
2020-07-16,91,Riders gears,Shoes,86.3
2020-10-25,91,Accessories,Locks,27.1
2021-02-03,91,Accessories,Locks,38.0
2021-05-15,91,Riders gears,Shoes,49.4
2021-08-24,91,Accessories,Locks,37.9
2021-12-03,91,Riders gears,Jackets,201.7
2022-03-14,91,Accessories,Pumps,36.0
2022-06-23,91,Accessories,Locks,44.4
2022-10-02,91,Accessories,Locks,44.7
2023-01-11,91,Accessories,Locks,31.1
2019-11-11,92,Riders gears,Gloves,41.1
2020-03-24,92,Accessories,Pumps,35.5
2020-08-05,92,Accessories,Locks,46.1
2020-12-17,92,Accessories,Pumps,34.2
2021-04-30,92,Accessories,Pumps,38.4
2021-09-11,92,Riders gears,Helmets,168.0
2022-01-23,92,Accessories,Locks,41.2
2022-06-06,92,Riders gears,Helmets,170.0
2022-10-18,92,Accessories,Locks,42.4
2020-07-25,93,Accessories,Locks,43.2
2020-10-19,93,Accessories,Locks,45.8
2021-01-13,93,Riders gears,Helmets,156.8
2021-04-09,93,Riders gears,Jackets,91.8
2021-07-04,93,Accessories,GPS,134.9
2022-07-02,93,Bikes,eBikes,1103.2
2021-12-23,93,Accessories,Locks,44.2
2022-03-19,93,Accessories,Locks,36.0
2022-07-13,93,Bikes,eBikes,2169.1
2022-09-07,93,Accessories,Locks,37.4
2022-12-02,93,Bikes,Roads,2338.2
2022-09-16,94,Bikes,eBikes,2786.0
2020-07-29,95,Accessories,Pumps,39.7
2020-10-11,95,Accessories,Locks,30.7
2020-12-24,95,Riders gears,Helmets,156.8
2021-03-08,95,Accessories,Locks,43.4
2021-05-21,95,Accessories,Pumps,34.2
2021-08-03,95,Riders gears,Shoes,72.7
2021-10-16,95,Accessories,Locks,50.5
2021-12-29,95,Accessories,Pumps,40.4
2022-03-13,95,Riders gears,Shoes,94.6
2022-05-26,95,Accessories,Pumps,44.1
2022-08-08,95,Riders gears,Jackets,92.0
2022-10-21,95,Riders gears,Shoes,66.5
2023-01-03,95,Accessories,Locks,36.2
2022-03-26,96,Riders gears,Shoes,47.3
2022-09-01,96,Riders gears,Gloves,28.2
2023-02-07,96,Riders gears,Jackets,79.3
2021-03-13,97,Accessories,Locks,33.4
2021-07-22,97,Riders gears,Shoes,115.8
2021-11-30,97,Accessories,Locks,53.6
2022-04-10,97,Accessories,Locks,25.0
2022-08-19,97,Accessories,Locks,37.7
2022-12-28,97,Riders gears,Shoes,43.1
2020-02-21,98,Accessories,Locks,43.2
2020-06-29,98,Riders gears,Jackets,99.0
2020-11-05,98,Accessories,Locks,55.5
2021-03-14,98,Riders gears,Jackets,84.6
2021-07-21,98,Accessories,GPS,122.6
2021-11-27,98,Riders gears,Gloves,31.0
2022-04-05,98,Riders gears,Helmets,162.6
2022-08-12,98,Accessories,Pumps,44.3
2022-12-19,98,Riders gears,Shoes,62.9
2021-05-05,99,Riders gears,Helmets,148.1
2021-08-31,99,Bikes,Mountain Bikes,1192.7
2021-12-27,99,Riders gears,Jackets,74.0
2022-04-24,99,Riders gears,Helmets,148.0
2022-08-20,99,Accessories,Locks,39.4
2022-12-16,99,Riders gears,Helmets,165.6
2021-10-10,100,Accessories,Locks,37.7
2022-03-16,100,Accessories,Locks,42.9
2022-08-20,100,Riders gears,Gloves,40.1
2023-01-24,100,Accessories,Pumps,30.9
2020-08-08,101,Riders gears,Helmets,139.5
2020-12-08,101,Riders gears,Shoes,62.1
2021-04-09,101,Riders gears,Jackets,116.3
2021-08-09,101,Accessories,Locks,17.0
2021-12-09,101,Riders gears,Gloves,23.6
2022-04-10,101,Riders gears,Helmets,118.5
2022-08-10,101,Riders gears,Helmets,186.2
2022-12-10,101,Accessories,Locks,49.7
2021-06-20,102,Accessories,Locks,33.6
2021-08-31,102,Bikes,Mountain Bikes,963.4
2021-11-11,102,Accessories,Locks,35.6
2022-01-22,102,Riders gears,Shoes,66.7
2022-04-04,102,Riders gears,Gloves,19.0
2022-06-15,102,Riders gears,Gloves,11.5
2022-08-26,102,Accessories,Pumps,43.5
2022-11-06,102,Riders gears,Gloves,19.9
2023-01-17,102,Bikes,Mountain Bikes,721.0
2019-12-05,103,Riders gears,Gloves,40.8
2020-05-03,103,Bikes,Roads,1459.1
2020-09-30,103,Riders gears,Gloves,10.0
2021-02-27,103,Accessories,Locks,26.8
2021-07-27,103,Accessories,GPS,90.4
2021-12-24,103,Riders gears,Shoes,12.4
2022-05-23,103,Riders gears,Jackets,77.7
2022-10-20,103,Accessories,Pumps,43.9
2021-05-30,104,Bikes,Mountain Bikes,608.8
2021-08-11,104,Riders gears,Jackets,170.8
2021-10-23,104,Riders gears,Shoes,64.8
2022-01-04,104,Accessories,Locks,33.6
2022-03-18,104,Bikes,Roads,4021.5
2022-05-30,104,Accessories,Locks,43.4
2022-08-11,104,Accessories,Pumps,30.0
2022-10-23,104,Accessories,Locks,56.7
2023-01-04,104,Riders gears,Gloves,10.0
2019-12-06,105,Riders gears,Gloves,22.8
2020-04-12,105,Riders gears,Shoes,59.6
2020-08-18,105,Accessories,Locks,47.8
2020-12-24,105,Accessories,Pumps,35.7
2022-08-10,105,Bikes,eBikes,3636.2
2021-09-06,105,Bikes,Mountain Bikes,420.7
2022-01-12,105,Riders gears,Shoes,67.4
2022-06-25,105,Bikes,eBikes,1616.8
2022-09-25,105,Accessories,Pumps,43.5
2023-01-31,105,Riders gears,Gloves,43.5
2019-08-13,106,Accessories,Locks,48.0
2019-12-17,106,Accessories,Locks,46.1
2020-04-21,106,Accessories,Locks,33.0
2020-08-25,106,Riders gears,Helmets,144.2
2020-12-29,106,Accessories,Locks,53.1
2021-05-04,106,Riders gears,Helmets,131.8
2021-09-07,106,Accessories,Locks,55.8
2022-07-09,106,Bikes,eBikes,587.6
2022-05-17,106,Accessories,Locks,46.1
2022-09-20,106,Riders gears,Jackets,46.9
2023-01-24,106,Riders gears,Gloves,28.6
2022-09-23,107,Bikes,eBikes,3054.7
2020-07-23,107,Riders gears,Jackets,111.6
2020-11-27,107,Riders gears,Gloves,17.9
2021-04-03,107,Riders gears,Jackets,99.4
2021-08-08,107,Bikes,Roads,2649.0
2021-12-13,107,Accessories,Locks,40.3
2022-04-19,107,Accessories,Pumps,40.3
2022-08-24,107,Accessories,Pumps,34.9
2022-12-29,107,Accessories,Pumps,33.4
2022-01-31,108,Accessories,Locks,29.3
2022-05-01,108,Riders gears,Helmets,185.7
2022-07-30,108,Bikes,Roads,3305.2
2022-10-28,108,Riders gears,Helmets,110.1
2023-01-26,108,Accessories,Pumps,34.2
2018-12-08,109,Bikes,Mountain Bikes,860.1
2019-02-13,109,Riders gears,Gloves,18.2
2019-04-21,109,Riders gears,Jackets,64.1
2019-06-27,109,Riders gears,Shoes,74.6
2019-09-02,109,Riders gears,Jackets,147.4
2019-11-08,109,Riders gears,Gloves,21.5
2020-01-14,109,Riders gears,Shoes,92.8
2020-03-21,109,Accessories,GPS,140.3
2020-05-27,109,Accessories,Locks,40.4
2020-08-02,109,Accessories,Pumps,38.8
2020-10-08,109,Accessories,Locks,36.0
2022-06-03,109,Bikes,eBikes,2952.1
2021-02-19,109,Accessories,GPS,154.0
2021-04-27,109,Accessories,Locks,48.5
2021-07-03,109,Riders gears,Jackets,64.3
2021-09-08,109,Accessories,Locks,38.1
2021-11-14,109,Accessories,Pumps,40.5
2022-01-20,109,Riders gears,Helmets,169.5
2022-03-28,109,Riders gears,Shoes,57.7
2022-06-03,109,Accessories,Pumps,42.4
2022-08-09,109,Accessories,Locks,36.9
2022-10-15,109,Riders gears,Shoes,10.0
2022-12-21,109,Accessories,GPS,129.0
2021-06-01,110,Riders gears,Shoes,92.2
2021-09-18,110,Accessories,GPS,150.5
2022-01-05,110,Accessories,Locks,39.2
2022-04-24,110,Riders gears,Helmets,148.6
2022-08-11,110,Riders gears,Shoes,89.8
2022-11-28,110,Accessories,Locks,35.9
2022-09-29,111,Bikes,eBikes,2277.9
2021-11-17,111,Accessories,Pumps,43.8
2022-05-16,111,Bikes,Mountain Bikes,948.8
2022-11-12,111,Riders gears,Gloves,19.3
2020-11-12,112,Riders gears,Gloves,17.7
2021-03-04,112,Accessories,Locks,28.5
2021-06-24,112,Riders gears,Shoes,76.2
2021-10-14,112,Accessories,Locks,31.6
2022-02-03,112,Riders gears,Gloves,20.3
2022-08-14,112,Bikes,eBikes,3137.0
2022-09-15,112,Accessories,Pumps,42.6
2023-01-05,112,Riders gears,Shoes,60.2
2018-08-27,113,Bikes,Roads,2560.2
2018-12-02,113,Accessories,GPS,118.4
2019-03-09,113,Accessories,GPS,173.5
2019-06-14,113,Accessories,Pumps,47.9
2019-09-19,113,Riders gears,Gloves,27.7
2019-12-25,113,Accessories,Locks,30.0
2020-03-31,113,Accessories,Pumps,49.5
2020-07-06,113,Riders gears,Shoes,57.4
2020-10-11,113,Riders gears,Helmets,91.4
2021-01-16,113,Accessories,Pumps,36.7
2021-04-23,113,Accessories,Pumps,46.2
2021-07-29,113,Accessories,Locks,45.8
2021-11-03,113,Riders gears,Gloves,17.0
2022-02-08,113,Accessories,Locks,35.9
2022-05-16,113,Accessories,Locks,36.9
2022-08-21,113,Accessories,Locks,57.3
2022-11-26,113,Bikes,Mountain Bikes,904.7
2021-02-15,114,Accessories,Locks,52.7
2021-06-22,114,Accessories,Locks,41.1
2021-10-27,114,Accessories,Pumps,41.9
2022-03-03,114,Bikes,Roads,3173.0
2022-07-08,114,Accessories,Locks,55.5
2022-11-12,114,Riders gears,Jackets,132.5
2021-02-12,115,Riders gears,Shoes,75.7
2020-01-29,116,Accessories,Pumps,40.4
2020-06-21,116,Accessories,Pumps,40.7
2020-11-12,116,Accessories,Locks,30.8
2021-04-05,116,Riders gears,Gloves,29.2
2021-08-27,116,Accessories,GPS,106.7
2022-01-18,116,Riders gears,Jackets,57.4
2022-06-11,116,Bikes,Mountain Bikes,1291.9
2022-11-02,116,Riders gears,Jackets,10.0
2020-03-17,117,Riders gears,Gloves,33.9
2020-07-24,117,Accessories,Locks,53.7
2020-11-30,117,Accessories,GPS,100.5
2021-04-08,117,Accessories,Locks,55.5
2021-08-15,117,Riders gears,Jackets,158.5
2021-12-22,117,Bikes,Roads,2890.0
2022-04-30,117,Bikes,Mountain Bikes,496.1
2022-09-06,117,Accessories,Locks,44.2
2023-01-13,117,Riders gears,Gloves,18.8
2021-04-22,118,Riders gears,Gloves,24.7
2021-08-10,118,Riders gears,Gloves,31.5
2021-11-28,118,Riders gears,Jackets,125.4
2022-03-18,118,Accessories,Pumps,36.9
2022-07-06,118,Riders gears,Shoes,106.8
2022-10-24,118,Accessories,Pumps,43.2
2023-02-11,118,Riders gears,Helmets,143.4
2021-06-01,119,Accessories,Pumps,37.3
2021-10-02,119,Riders gears,Helmets,98.0
2022-02-02,119,Riders gears,Helmets,135.3
2022-06-05,119,Riders gears,Jackets,44.2
2022-10-06,119,Accessories,Locks,31.9
2023-02-06,119,Bikes,Mountain Bikes,930.7
2021-02-18,120,Accessories,GPS,120.5
2021-05-14,120,Bikes,Mountain Bikes,1018.6
2021-08-07,120,Accessories,Pumps,39.8
2021-10-31,120,Accessories,GPS,161.3
2022-01-24,120,Riders gears,Gloves,10.0
2022-04-19,120,Accessories,Pumps,35.5
2022-07-13,120,Accessories,GPS,138.2
2022-10-06,120,Bikes,Roads,3198.0
2022-12-30,120,Riders gears,Shoes,56.8
2019-03-14,121,Riders gears,Gloves,27.5
2019-06-06,121,Accessories,Locks,52.0
2019-08-29,121,Accessories,Pumps,46.3
2019-11-21,121,Accessories,GPS,166.3
2020-02-13,121,Accessories,Locks,44.8
2020-05-07,121,Accessories,Pumps,37.9
2020-07-30,121,Riders gears,Gloves,15.8
2020-10-22,121,Riders gears,Gloves,38.7
2021-01-14,121,Riders gears,Helmets,86.4
2021-04-08,121,Riders gears,Jackets,61.8
2021-07-01,121,Riders gears,Helmets,115.9
2021-09-23,121,Riders gears,Jackets,109.8
2021-12-16,121,Riders gears,Shoes,72.3
2022-03-10,121,Riders gears,Shoes,96.8
2022-06-02,121,Riders gears,Helmets,129.3
2022-08-25,121,Accessories,Locks,54.7
2022-11-17,121,Riders gears,Shoes,51.9
2023-02-09,121,Bikes,Mountain Bikes,883.5
2019-04-30,122,Riders gears,Gloves,31.6
2019-08-12,122,Riders gears,Helmets,129.0
2019-11-24,122,Accessories,Locks,44.6
2020-03-07,122,Accessories,Locks,39.2
2020-06-19,122,Bikes,Mountain Bikes,514.6
2020-10-01,122,Riders gears,Jackets,132.6
2021-01-13,122,Bikes,Roads,4026.7
2021-04-27,122,Riders gears,Helmets,111.3
2021-08-09,122,Riders gears,Shoes,71.5
2021-11-21,122,Riders gears,Jackets,156.3
2022-03-05,122,Riders gears,Gloves,21.9
2022-06-17,122,Accessories,Locks,45.1
2022-09-29,122,Bikes,Mountain Bikes,880.7
2023-01-11,122,Riders gears,Jackets,60.4
2019-07-27,123,Accessories,Locks,48.8
2020-01-05,123,Riders gears,Jackets,106.6
2020-06-15,123,Accessories,Locks,50.2
2020-11-24,123,Accessories,Pumps,32.4
2021-05-05,123,Riders gears,Shoes,59.9
2021-10-14,123,Riders gears,Gloves,10.0
2022-03-25,123,Accessories,Locks,40.9
2022-09-03,123,Accessories,GPS,150.7
2023-02-12,123,Riders gears,Jackets,61.7
2019-10-27,124,Riders gears,Shoes,77.9
2020-01-23,124,Riders gears,Jackets,78.8
2020-04-20,124,Accessories,Locks,19.9
2020-07-17,124,Accessories,Pumps,36.2
2020-10-13,124,Accessories,Locks,36.2
2021-01-09,124,Riders gears,Jackets,109.0
2021-04-07,124,Riders gears,Gloves,16.9
2021-07-04,124,Riders gears,Helmets,142.1
2021-09-30,124,Accessories,Locks,39.9
2021-12-27,124,Riders gears,Gloves,30.0
2022-03-25,124,Accessories,Pumps,33.5
2022-06-21,124,Riders gears,Jackets,31.5
2022-09-17,124,Accessories,Locks,52.0
2022-12-14,124,Bikes,Mountain Bikes,963.7
2020-05-06,125,Accessories,Locks,35.0
2020-10-02,125,Accessories,Locks,38.1
2021-02-28,125,Riders gears,Gloves,27.2
2021-07-27,125,Accessories,Pumps,43.1
2021-12-23,125,Accessories,Locks,37.8
2022-05-21,125,Accessories,Pumps,41.5
2022-10-17,125,Accessories,GPS,163.6
2021-01-05,126,Accessories,Pumps,38.9
2021-05-31,126,Accessories,GPS,128.7
2021-10-24,126,Riders gears,Shoes,14.3
2022-03-19,126,Riders gears,Helmets,129.0
2022-08-12,126,Accessories,Locks,40.2
2023-01-05,126,Riders gears,Jackets,194.1
2020-03-01,127,Riders gears,Shoes,69.7
2020-06-04,127,Accessories,Locks,45.9
2020-09-07,127,Accessories,GPS,144.6
2020-12-11,127,Riders gears,Gloves,27.6
2021-03-16,127,Accessories,Locks,38.7
2021-06-19,127,Riders gears,Gloves,20.8
2021-09-22,127,Riders gears,Helmets,67.7
2021-12-26,127,Riders gears,Helmets,123.8
2022-03-31,127,Accessories,Locks,40.0
2022-07-04,127,Accessories,Locks,54.3
2022-10-07,127,Accessories,GPS,133.8
2023-01-10,127,Riders gears,Gloves,25.6
2020-06-11,128,Riders gears,Helmets,140.2
2020-09-24,128,Accessories,Locks,31.1
2021-01-07,128,Bikes,Mountain Bikes,692.4
2021-04-22,128,Riders gears,Helmets,144.4
2021-08-05,128,Riders gears,Jackets,93.4
2021-11-18,128,Accessories,GPS,134.1
2022-03-03,128,Accessories,Pumps,38.1
2022-06-16,128,Bikes,Roads,2866.3
2022-09-29,128,Riders gears,Gloves,20.8
2023-01-12,128,Bikes,Roads,4502.1
2021-03-20,129,Riders gears,Jackets,63.2
2021-06-25,129,Riders gears,Jackets,121.3
2021-09-30,129,Accessories,Locks,39.6
2022-01-05,129,Riders gears,Helmets,86.8
2022-04-12,129,Riders gears,Helmets,139.8
2022-07-18,129,Bikes,Mountain Bikes,373.3
2022-10-23,129,Accessories,Locks,43.3
2023-01-28,129,Accessories,Pumps,44.6
2021-07-11,130,Riders gears,Gloves,17.6
2021-11-13,130,Bikes,Mountain Bikes,864.1
2022-03-18,130,Bikes,Mountain Bikes,656.2
2022-07-21,130,Bikes,Roads,3664.4
2022-11-23,130,Riders gears,Helmets,87.8
2019-12-01,131,Accessories,Locks,39.2
2020-02-22,131,Accessories,Locks,39.6
2020-05-15,131,Accessories,Locks,51.1
2020-08-06,131,Accessories,Locks,37.6
2020-10-28,131,Riders gears,Helmets,137.1
2021-01-19,131,Riders gears,Jackets,89.6
2021-04-12,131,Riders gears,Jackets,67.3
2021-07-04,131,Accessories,Locks,39.0
2021-09-25,131,Accessories,GPS,129.6
2021-12-17,131,Riders gears,Shoes,64.2
2022-03-10,131,Bikes,Mountain Bikes,1003.1
2022-06-01,131,Accessories,Locks,54.9
2022-08-23,131,Accessories,Pumps,40.0
2022-11-14,131,Bikes,Roads,3348.4
2023-02-05,131,Riders gears,Gloves,10.0
2022-01-21,132,Riders gears,Jackets,61.0
2022-05-22,132,Accessories,GPS,129.7
2022-09-20,132,Riders gears,Jackets,73.9
2023-01-19,132,Accessories,Locks,43.1
2021-01-31,133,Riders gears,Shoes,42.0
2021-07-11,133,Accessories,Locks,31.5
2021-12-19,133,Accessories,Pumps,44.0
2022-05-29,133,Riders gears,Helmets,136.8
2022-11-06,133,Riders gears,Jackets,85.6
2019-08-31,134,Accessories,Pumps,40.1
2019-12-21,134,Bikes,Mountain Bikes,491.1
2020-04-11,134,Riders gears,Helmets,135.4
2020-08-01,134,Riders gears,Jackets,170.0
2020-11-21,134,Riders gears,Jackets,144.8
2021-03-13,134,Riders gears,Jackets,78.6
2021-07-03,134,Riders gears,Gloves,23.9
2021-10-23,134,Riders gears,Jackets,69.5
2022-02-12,134,Riders gears,Gloves,25.0
2022-06-04,134,Bikes,Mountain Bikes,1049.8
2022-09-24,134,Riders gears,Helmets,178.7
2023-01-14,134,Riders gears,Shoes,80.7
2019-03-22,135,Accessories,GPS,121.6
